0.000929423008145,0.00155199907481,0.00131989309328,0.000961434594803,0.00189002978823,8.62902312036e-06,0.00264252937743,0.000248352296999,0.00032893527739,0.000339340714512
6.56611279204e-05,0.0011342485473,0.00231646777368,0.000303578103105,0.000117289326312,0.00204457093521,0.000412667739975,0.0025169772265,0.000573751601134,0.00200545002763
0.0024241727038,0.00122148110961,0.000487573355863,0.00172225437474,0.00222267224568,0.00150013625858,0.000168256680763,0.00226683079629,0.000623719142961,0.00195942600943
0.00218403354048,0.00143724129753,0.00228330759294,0.00173678646765,0.00253552391466,0.000583534105878,0.00107181735922,0.000597950755233,0.00106412743327,0.000559447882457
0.00030539320722,0.00211072590669,0.00234486536682,0.000835922401581,0.000998589330914,0.00059534575129,0.00162984426008,0.000184453989195,0.000405735773658,0.000740695972154
0.00240742475803,0.00168181249445,0.000709906231783,0.00223561688726,0.00251490985694,0.00175646057813,0.000840635044038,0.000230407375395,0.000181157842285,0.00191967286575
3.38580235418e-05,0.00181028018359,0.00244682516622,0.00130250078037,0.00153044816729,0.000681448806556,0.000182175261442,0.00227619883253,0.000561746190591,0.00223978806895
0.00192157939085,0.00124823542761,0.00145806156629,0.00119203390863,0.000279717256033,0.000303115028878,0.00250227266632,0.0008987442073,0.00116777344934,0.000488044471744
0.00256354930281,7.62472672353e-05,9.78630958394e-05,0.000923470723236,0.00261117593262,0.000228996385713,0.00158040796708,0.00201805416357,0.00169700441307,0.00242003083614
0.00166034114677,0.00115769572985,0.000407158090683,0.00216610966,0.00177964240472,0.00265100772231,0.00156108086083,6.60715504501e-05,3.41319498759e-05,0.000705385946904
0.00205525762306,0.00257196088695,0.00200834996127,0.00155206666953,0.000314864891691,0.00136672577287,0.00172780380991,0.00250063522325,0.00119580507557,0.00266571834904
0.00164304449114,0.00224167071622,0.00163777184216,0.00198872296527,0.00260916643568,0.00208497294416,0.00182206249206,0.00164935024341,0.00130300678564,0.00182150687702
0.00060692468136,0.00171532404407,0.00132362482904,0.00219166073125,-0.00286414516585,0.00167233603231,0.00629663020289,0.0024868495406,0.000880078214532,0.000825612068245
0.00269791809157,0.00221729910432,0.000946248448839,0.000643145068493,-0.00292583495791,0.000331808655218,0.00629458005802,0.000558495463089,0.00255322542491,0.000436426233367
